order_id,order_date,category,product_name,region,sales_channel,customer_segment,payment_method,unit_price,quantity,discount_pct,revenue,units_returned,customer_rating,delivery_days
912,2025-11-11,Sports,Swim Goggles,Europe,Online,Churned,Bank Transfer,573.53,19,5,10352.22,0,2.9,11
913,2025-11-19,Home & Garden,Plant Pot,Europe,Mobile App,Churned,Crypto,591.35,12,25,5322.15,0,1.9,13
914,2025-03-01,Books,Cookbook,Latin America,Mobile App,Returning,Crypto,268.41,11,0,2952.51,0,2.6,3
915,2025-05-29,Automotive,Phone Mount,Middle East,Marketplace,Returning,Credit Card,405.55,7,20,2271.08,6,2.3,11
916,2025-05-14,Beauty,Serum,Latin America,Marketplace,Churned,Crypto,1368.99,9,25,9240.68,0,2.4,14
917,2025-03-27,Electronics,Tablet,Latin America,Marketplace,Returning,Buy Now Pay Later,806.34,4,15,2741.56,0,3.2,12
918,2025-02-02,Electronics,Headphones,North America,Mobile App,Premium,Buy Now Pay Later,984.12,17,5,15893.54,0,1.8,3
919,2025-06-19,Toys,Doll,Europe,Mobile App,Returning,Bank Transfer,623.03,18,5,10653.81,0,1.1,1
920,2025-05-25,Clothing,Sneakers,Latin America,Marketplace,New,PayPal,455.69,8,5,3463.24,1,4.3,7
921,2025-09-16,Toys,Board Game,Asia Pacific,Online,New,Credit Card,1084.56,14,0,15183.84,13,3.2,3
922,2025-06-09,Clothing,Suit,Middle East,Marketplace,Returning,Buy Now Pay Later,1178.23,14,0,16495.22,0,2.8,2
923,2025-08-08,Books,Comic Book,Middle East,Marketplace,Churned,Bank Transfer,144.13,14,10,1816.04,0,4.6,9
924,2025-10-07,Sports,Bicycle,North America,Marketplace,Churned,Bank Transfer,1073.3,15,5,15294.52,0,1.1,13
925,2025-06-20,Sports,Bicycle,Asia Pacific,Marketplace,New,Bank Transfer,219.94,3,0,659.82,0,1.8,8
926,2025-10-18,Sports,Yoga Mat,Europe,Marketplace,Churned,Buy Now Pay Later,1142.07,2,25,1713.11,0,2.2,6
927,2025-12-20,Home & Garden,Sofa,Asia Pacific,Marketplace,New,Bank Transfer,317.79,18,25,4290.16,0,2.3,11
928,2025-08-06,Sports,Running Shoes,Latin America,Marketplace,New,Credit Card,1050.39,13,0,13655.07,0,1.6,12
929,2025-08-06,Clothing,Jeans,Europe,Marketplace,New,Credit Card,745.3,17,25,9502.57,0,4.5,7
930,2025-12-13,Toys,LEGO Set,Asia Pacific,Online,Churned,Bank Transfer,410.31,11,15,3836.4,0,1.7,5
931,2025-04-18,Sports,Tennis Racket,Asia Pacific,Mobile App,Churned,Crypto,1404.62,5,0,7023.1,0,4.3,1
932,2025-01-03,Beauty,Serum,Europe,In-Store,Churned,Credit Card,471.2,7,5,3133.48,0,3.2,6
933,2025-06-29,Clothing,T-Shirt,Middle East,Marketplace,Returning,Credit Card,956.33,8,15,6503.04,0,4.7,5
934,2025-07-26,Books,Cookbook,Middle East,Mobile App,Premium,Buy Now Pay Later,1401.79,18,5,23970.61,4,1.4,4
935,2025-10-28,Books,Self-Help Book,Asia Pacific,Online,Returning,Buy Now Pay Later,969.02,13,15,10707.67,0,4.4,10
936,2025-01-02,Books,Comic Book,Middle East,Marketplace,Returning,PayPal,1176.13,7,0,8232.91,0,3.5,3
937,2025-03-12,Home & Garden,Blender,North America,Mobile App,New,Credit Card,770.0,15,20,9240.0,0,2.3,9
938,2025-12-28,Clothing,Jeans,Middle East,Marketplace,Churned,Crypto,714.34,10,15,6071.89,0,4.5,14
939,2025-08-15,Sports,Dumbbells,Asia Pacific,In-Store,Churned,Buy Now Pay Later,737.69,9,0,6639.21,0,2.7,6
940,2025-04-20,Home & Garden,Sofa,Asia Pacific,Marketplace,Premium,Crypto,927.38,7,20,5193.33,0,4.7,1
941,2025-06-08,Sports,Bicycle,Asia Pacific,In-Store,New,Buy Now Pay Later,496.04,12,10,5357.23,0,1.1,5
942,2025-12-23,Electronics,Camera,Asia Pacific,Marketplace,Churned,Credit Card,1057.88,9,0,9520.92,0,4.3,14
943,2025-11-28,Automotive,Seat Cover,Latin America,Marketplace,Returning,Crypto,1127.13,4,0,4508.52,0,3.5,12
944,2025-03-03,Home & Garden,Curtains,Europe,In-Store,New,Crypto,88.79,2,15,150.94,1,4.9,4
945,2025-01-08,Electronics,Tablet,Asia Pacific,In-Store,Premium,Buy Now Pay Later,1411.12,13,20,14675.65,0,3.7,2
946,2025-08-16,Sports,Tennis Racket,Europe,Mobile App,New,PayPal,71.54,20,5,1359.26,0,2.6,11
947,2025-08-27,Electronics,Tablet,Asia Pacific,Mobile App,New,Bank Transfer,854.42,3,25,1922.44,0,1.7,2
948,2025-04-22,Home & Garden,Plant Pot,Middle East,Online,Returning,Credit Card,958.73,15,0,14380.95,0,4.8,5
949,2025-12-28,Sports,Swim Goggles,Europe,Mobile App,New,Crypto,434.18,9,0,3907.62,0,2.7,14
950,2025-12-24,Sports,Running Shoes,Europe,In-Store,Premium,Bank Transfer,662.2,3,25,1489.95,0,2.5,13
951,2025-10-03,Automotive,Air Freshener,Europe,Online,Churned,PayPal,855.22,14,15,10177.12,0,3.7,5
952,2025-04-18,Sports,Running Shoes,Middle East,Mobile App,New,Buy Now Pay Later,391.03,15,10,5278.9,1,3.1,11
953,2025-10-16,Home & Garden,Blender,Europe,Marketplace,Premium,Bank Transfer,569.98,19,0,10829.62,0,1.4,6
954,2025-11-28,Electronics,Smartphone,Latin America,Marketplace,Premium,Bank Transfer,1354.95,6,15,6910.25,0,2.9,3
955,2025-08-31,Electronics,Headphones,Middle East,Marketplace,Churned,Crypto,1251.97,9,15,9577.57,0,2.9,7
956,2025-05-18,Books,Fiction Novel,Europe,Online,Churned,Crypto,1431.2,13,0,18605.6,0,1.7,5
957,2025-02-16,Sports,Tennis Racket,Europe,In-Store,Premium,Credit Card,467.36,5,15,1986.28,0,1.7,1
958,2025-04-05,Home & Garden,Lamp,Europe,Mobile App,Premium,Credit Card,358.09,7,20,2005.3,1,1.6,9
959,2025-08-30,Beauty,Moisturizer,Latin America,In-Store,Premium,Credit Card,826.99,13,5,10213.33,0,3.7,14
960,2025-06-12,Automotive,Air Freshener,Europe,Online,Churned,PayPal,1145.75,5,20,4583.0,0,4.6,14
961,2025-12-09,Toys,RC Car,Latin America,Online,Premium,Crypto,1111.94,19,0,21126.86,0,3.4,13
962,2025-11-03,Sports,Running Shoes,Asia Pacific,Mobile App,New,Buy Now Pay Later,1128.77,3,5,3216.99,0,1.8,4
963,2025-08-06,Books,Cookbook,North America,Mobile App,Churned,PayPal,230.37,10,20,1842.96,0,2.9,5
964,2025-02-12,Toys,Board Game,Europe,Marketplace,New,Crypto,522.7,4,20,1672.64,0,1.0,6
965,2025-09-06,Home & Garden,Mattress,Middle East,Marketplace,Churned,Credit Card,982.46,13,20,10217.58,0,2.2,5
966,2025-10-01,Clothing,Sneakers,Latin America,Mobile App,Churned,Bank Transfer,1457.8,4,0,5831.2,0,3.1,7
967,2025-09-21,Clothing,Jeans,North America,Mobile App,Premium,PayPal,1220.19,15,20,14642.28,4,1.2,14
968,2025-08-06,Automotive,Phone Mount,Asia Pacific,Online,Premium,Bank Transfer,509.51,10,0,5095.1,0,1.7,6
969,2025-11-02,Toys,LEGO Set,Latin America,Mobile App,Premium,Credit Card,171.97,2,20,275.15,0,1.3,2
970,2025-06-26,Home & Garden,Curtains,Europe,Marketplace,Churned,Bank Transfer,1457.92,20,5,27700.48,0,4.6,12
971,2025-03-17,Automotive,Car Mat,North America,Mobile App,Premium,Credit Card,915.98,4,20,2931.14,0,3.9,6
972,2025-12-01,Books,Cookbook,Latin America,Online,Returning,Bank Transfer,1115.31,3,20,2676.74,0,4.2,10
973,2025-10-21,Books,Textbook,Middle East,In-Store,New,Bank Transfer,712.01,14,10,8971.33,0,4.1,5
974,2025-01-03,Electronics,Smart Watch,Latin America,In-Store,Premium,Bank Transfer,613.74,1,20,490.99,0,2.1,8
975,2025-04-24,Beauty,Moisturizer,Europe,In-Store,New,Bank Transfer,100.27,10,25,752.02,0,3.5,6
976,2025-06-13,Toys,Puzzle,Middle East,Online,Premium,Bank Transfer,522.82,15,0,7842.3,0,4.0,4
977,2025-12-05,Home & Garden,Curtains,Latin America,Mobile App,Churned,Credit Card,1279.18,3,25,2878.15,0,2.4,4
978,2025-01-16,Beauty,Perfume,Asia Pacific,Mobile App,Churned,Crypto,238.07,19,0,4523.33,0,3.3,7
979,2025-10-03,Electronics,Tablet,Middle East,Marketplace,Returning,Crypto,201.89,20,0,4037.8,6,1.8,2
980,2025-04-22,Books,Self-Help Book,Europe,Marketplace,Churned,Bank Transfer,630.18,20,10,11343.24,0,2.5,2
981,2025-09-11,Beauty,Mascara,Middle East,Marketplace,Returning,Crypto,1136.46,10,25,8523.45,0,4.5,7
982,2025-12-16,Books,Fiction Novel,Middle East,Mobile App,Churned,PayPal,1361.38,13,20,14158.35,0,2.6,11
983,2025-10-20,Electronics,Smart Watch,Europe,In-Store,New,Buy Now Pay Later,1099.56,1,15,934.63,0,1.7,11
984,2025-12-01,Automotive,Air Freshener,North America,Mobile App,New,Buy Now Pay Later,587.06,17,5,9481.02,0,1.6,6
985,2025-05-31,Sports,Dumbbells,Latin America,In-Store,Premium,PayPal,101.9,1,5,96.81,0,2.8,11
986,2025-06-19,Automotive,Dash Cam,Europe,Marketplace,New,Buy Now Pay Later,1308.77,6,5,7459.99,0,4.8,1
987,2025-08-02,Electronics,Camera,Latin America,Marketplace,Churned,Credit Card,1436.57,18,0,25858.26,0,3.4,9
988,2025-01-21,Electronics,Headphones,Latin America,Online,Premium,Crypto,548.24,17,25,6990.06,0,1.5,3
989,2025-12-03,Books,Biography,North America,In-Store,Premium,Crypto,513.05,8,25,3078.3,0,1.4,11
990,2025-06-01,Clothing,Jacket,Latin America,In-Store,Premium,Bank Transfer,1035.35,11,25,8541.64,0,3.3,10
991,2025-07-09,Electronics,Smartphone,Europe,Mobile App,New,PayPal,847.49,10,10,7627.41,0,1.6,11
992,2025-03-17,Books,Cookbook,Latin America,Mobile App,Returning,PayPal,913.14,13,10,10683.74,0,1.1,4
993,2025-09-18,Books,Self-Help Book,Middle East,Online,Premium,Bank Transfer,1119.46,17,20,15224.66,0,4.6,6
994,2025-09-06,Home & Garden,Mattress,Middle East,Mobile App,Premium,Crypto,974.32,17,25,12422.58,0,4.6,1
995,2025-03-18,Clothing,Dress,Europe,Mobile App,Returning,PayPal,421.08,4,5,1600.1,0,2.8,11
996,2025-12-07,Electronics,Camera,Middle East,In-Store,Returning,Bank Transfer,54.1,4,15,183.94,0,2.1,9
997,2025-04-04,Clothing,T-Shirt,Latin America,In-Store,Returning,Bank Transfer,1036.1,8,5,7874.36,0,2.8,1
998,2025-03-09,Books,Biography,Asia Pacific,Online,Returning,Credit Card,786.22,2,5,1493.82,0,3.3,10
999,2025-04-11,Automotive,Phone Mount,North America,Online,Premium,Credit Card,720.06,15,0,10800.9,0,1.4,10
1000,2025-08-09,Sports,Tennis Racket,Latin America,Mobile App,New,Buy Now Pay Later,1292.4,4,25,3877.2,0,1.8,13
1001,2025-11-20,Automotive,Car Mat,Asia Pacific,Marketplace,Premium,Crypto,268.92,17,25,3428.73,0,4.8,5
1002,2025-09-15,Books,Biography,Europe,Mobile App,Premium,Buy Now Pay Later,466.66,15,0,6999.9,0,4.8,8
1003,2025-04-02,Electronics,Tablet,Middle East,Marketplace,Churned,PayPal,103.01,14,10,1297.93,13,2.8,11
1004,2025-09-14,Home & Garden,Lamp,North America,In-Store,Returning,Bank Transfer,461.55,17,25,5884.76,0,2.2,10
1005,2025-07-22,Sports,Tennis Racket,Europe,Mobile App,Returning,PayPal,1179.79,6,0,7078.74,0,3.1,8
1006,2025-06-05,Toys,Doll,Asia Pacific,In-Store,Premium,Crypto,559.33,10,15,4754.31,0,4.3,6
1007,2025-07-26,Automotive,Jump Starter,Latin America,Marketplace,Churned,Credit Card,87.68,14,15,1043.39,0,1.6,8
1008,2025-07-11,Books,Fiction Novel,Europe,In-Store,Premium,Bank Transfer,40.4,14,20,452.48,0,3.2,4
1009,2025-02-08,Sports,Tennis Racket,Middle East,Marketplace,Premium,Credit Card,368.49,11,25,3040.04,0,3.4,1
1010,2025-10-28,Toys,Doll,Latin America,In-Store,Premium,Buy Now Pay Later,565.65,4,0,2262.6,0,2.1,6
1011,2025-06-16,Automotive,Jump Starter,North America,Marketplace,Returning,Credit Card,1465.88,14,0,20522.32,0,3.4,10
1012,2025-10-21,Sports,Tennis Racket,North America,Marketplace,Returning,Bank Transfer,822.14,9,10,6659.33,0,1.6,13
1013,2025-04-05,Clothing,Suit,Asia Pacific,Mobile App,Churned,PayPal,485.29,8,25,2911.74,0,1.8,12
1014,2025-11-25,Books,Textbook,Middle East,Online,Returning,Credit Card,619.11,13,25,6036.32,0,4.3,1
1015,2025-06-17,Beauty,Moisturizer,Middle East,Marketplace,New,Buy Now Pay Later,1186.26,16,10,17082.14,0,3.5,12
1016,2025-02-14,Clothing,Sneakers,North America,Online,Returning,Buy Now Pay Later,863.02,15,5,12298.03,0,4.1,7
1017,2025-04-04,Books,Cookbook,Latin America,In-Store,Premium,Credit Card,973.52,11,25,8031.54,0,3.8,14
1018,2025-07-19,Toys,LEGO Set,Latin America,Mobile App,New,Buy Now Pay Later,33.21,8,15,225.83,0,2.0,4
1019,2025-03-20,Beauty,Mascara,Latin America,In-Store,Premium,Buy Now Pay Later,287.33,5,5,1364.82,0,1.4,9
1020,2025-06-11,Electronics,Smartphone,Middle East,Mobile App,New,Bank Transfer,1393.06,7,5,9263.85,0,2.7,5
1021,2025-03-05,Sports,Dumbbells,Asia Pacific,Online,Returning,Crypto,1252.07,13,0,16276.91,0,4.0,12
1022,2025-04-12,Sports,Bicycle,North America,Marketplace,Churned,Crypto,312.42,13,0,4061.46,2,3.0,10
1023,2025-07-03,Clothing,Jeans,Europe,Online,Churned,Buy Now Pay Later,1125.78,11,20,9906.86,0,4.9,13
1024,2025-01-04,Beauty,Serum,Asia Pacific,Online,Churned,Credit Card,573.14,14,20,6419.17,0,1.4,6
1025,2025-11-30,Books,Fiction Novel,Latin America,Mobile App,Returning,Credit Card,967.16,13,25,9429.81,4,3.9,6
1026,2025-09-23,Electronics,Smartphone,Europe,In-Store,New,PayPal,237.86,16,0,3805.76,6,4.5,11
1027,2025-03-30,Books,Textbook,Middle East,Marketplace,Returning,Crypto,266.08,17,0,4523.36,0,4.2,3
1028,2025-06-06,Beauty,Moisturizer,Europe,Online,Churned,PayPal,608.46,12,10,6571.37,0,1.1,1
1029,2025-01-24,Beauty,Moisturizer,Latin America,Online,Returning,Crypto,811.52,20,0,16230.4,0,1.1,4
1030,2025-08-01,Clothing,Jacket,North America,Online,Churned,Crypto,1284.93,18,25,17346.56,0,3.4,11
1031,2025-06-15,Electronics,Tablet,Latin America,Marketplace,Premium,PayPal,986.28,12,0,11835.36,0,4.0,14
1032,2025-12-04,Sports,Dumbbells,Europe,In-Store,Returning,PayPal,127.87,4,20,409.18,0,3.5,4
1033,2025-12-09,Sports,Running Shoes,Europe,Mobile App,Premium,Crypto,888.22,17,10,13589.77,0,1.5,7
1034,2025-04-12,Beauty,Foundation,Europe,Online,Churned,Credit Card,1469.4,1,0,1469.4,0,4.3,4
1035,2025-06-26,Home & Garden,Blender,Asia Pacific,Online,Churned,Crypto,285.68,19,20,4342.34,0,1.9,10
1036,2025-06-22,Books,Biography,Latin America,Online,Premium,Buy Now Pay Later,509.2,6,10,2749.68,0,4.5,13
1037,2025-07-07,Automotive,Air Freshener,North America,Mobile App,Premium,Credit Card,642.64,1,0,642.64,0,4.3,2
1038,2025-10-11,Books,Self-Help Book,Asia Pacific,Mobile App,Churned,Crypto,1476.55,3,0,4429.65,0,4.8,9
1039,2025-09-27,Sports,Dumbbells,Europe,Online,Returning,Bank Transfer,903.4,5,0,4517.0,0,2.5,4
1040,2025-04-26,Home & Garden,Plant Pot,Europe,Online,Returning,Buy Now Pay Later,1265.64,5,20,5062.56,0,2.1,7
1041,2025-06-14,Books,Cookbook,Middle East,Marketplace,Churned,Crypto,208.5,10,0,2085.0,8,3.7,4
1042,2025-03-24,Clothing,T-Shirt,Latin America,In-Store,Returning,Crypto,1148.07,8,20,7347.65,0,3.6,7
1043,2025-03-13,Sports,Dumbbells,Asia Pacific,Online,Returning,Bank Transfer,1339.49,4,0,5357.96,0,1.6,5
1044,2025-08-30,Beauty,Moisturizer,North America,Mobile App,New,Buy Now Pay Later,352.11,15,10,4753.49,0,3.2,10
1045,2025-07-15,Automotive,Dash Cam,North America,Mobile App,Premium,Credit Card,1257.78,9,0,11320.02,0,2.7,3
1046,2025-11-03,Automotive,Jump Starter,Europe,Online,New,Buy Now Pay Later,1298.3,8,25,7789.8,0,4.9,7
1047,2025-11-24,Electronics,Camera,North America,Mobile App,Premium,Bank Transfer,764.2,14,10,9628.92,0,1.3,2
1048,2025-08-11,Automotive,Dash Cam,Middle East,Marketplace,Returning,Buy Now Pay Later,1000.11,4,25,3000.33,0,4.3,7
1049,2025-02-18,Toys,LEGO Set,Middle East,Online,New,Buy Now Pay Later,180.62,8,15,1228.22,0,3.8,10
1050,2025-10-21,Toys,Puzzle,North America,Mobile App,Churned,Crypto,1295.8,2,20,2073.28,0,3.5,13
1051,2025-11-19,Toys,Doll,North America,In-Store,Returning,Credit Card,1419.19,4,10,5109.08,0,4.2,12
1052,2025-05-22,Automotive,Jump Starter,Asia Pacific,Mobile App,Premium,PayPal,671.78,2,15,1142.03,0,5.0,5
1053,2025-03-30,Home & Garden,Lamp,Middle East,Mobile App,Churned,Bank Transfer,1267.86,3,15,3233.04,0,3.2,13
1054,2025-06-10,Sports,Running Shoes,Asia Pacific,Online,New,Crypto,934.59,6,20,4486.03,0,4.4,8
1055,2025-06-15,Beauty,Perfume,Latin America,Mobile App,Returning,PayPal,28.81,7,10,181.5,0,3.8,9
1056,2025-12-23,Books,Biography,Middle East,In-Store,Churned,Buy Now Pay Later,118.52,3,0,355.56,0,4.7,11
1057,2025-03-10,Toys,Action Figure,Europe,Mobile App,Premium,Crypto,1382.28,4,10,4976.21,0,4.9,6
1058,2025-01-14,Sports,Bicycle,North America,In-Store,Returning,Bank Transfer,744.27,8,5,5656.45,0,2.8,13
1059,2025-11-10,Sports,Dumbbells,North America,Mobile App,Returning,Credit Card,727.49,15,20,8729.88,0,5.0,4
1060,2025-12-28,Toys,Board Game,Middle East,Marketplace,Churned,Bank Transfer,1196.21,12,10,12919.07,0,2.5,4
1061,2025-12-26,Beauty,Mascara,Asia Pacific,Online,Returning,Bank Transfer,374.11,18,0,6733.98,16,3.8,9
1062,2025-04-25,Beauty,Moisturizer,Middle East,In-Store,Premium,Buy Now Pay Later,700.6,19,0,13311.4,0,2.8,10
1063,2025-11-29,Toys,LEGO Set,Europe,Online,Churned,Buy Now Pay Later,91.03,12,25,819.27,0,1.6,11
1064,2025-09-09,Beauty,Moisturizer,Asia Pacific,Mobile App,New,Buy Now Pay Later,649.09,5,20,2596.36,0,2.8,9
1065,2025-12-15,Books,Textbook,Europe,Marketplace,Returning,Buy Now Pay Later,882.37,1,0,882.37,0,2.4,2
1066,2025-05-08,Clothing,Sneakers,North America,Marketplace,Returning,PayPal,1469.77,6,0,8818.62,3,3.9,6
1067,2025-12-23,Clothing,T-Shirt,Latin America,Marketplace,Churned,Crypto,714.24,11,0,7856.64,5,1.7,7
1068,2025-04-13,Books,Cookbook,North America,In-Store,Premium,Crypto,343.83,3,15,876.77,0,1.4,5
1069,2025-03-28,Electronics,Smart Watch,North America,Online,Premium,Credit Card,7.58,17,0,128.86,12,2.2,13
1070,2025-10-02,Beauty,Moisturizer,Europe,In-Store,Churned,PayPal,331.47,12,0,3977.64,0,4.7,10
1071,2025-03-18,Beauty,Mascara,Europe,Marketplace,Returning,Buy Now Pay Later,1222.47,15,0,18337.05,0,4.7,13
1072,2025-10-30,Clothing,Dress,Asia Pacific,Online,Premium,PayPal,780.14,4,25,2340.42,0,1.6,10
1073,2025-12-09,Beauty,Serum,Middle East,Marketplace,Churned,Credit Card,833.92,11,5,8714.46,0,2.0,14
1074,2025-09-03,Automotive,Dash Cam,Latin America,Online,Premium,Credit Card,1217.31,19,0,23128.89,0,1.4,11
1075,2025-06-14,Beauty,Mascara,Middle East,Marketplace,Returning,Bank Transfer,207.54,7,10,1307.5,0,2.7,7
1076,2025-06-14,Toys,LEGO Set,Latin America,Online,Churned,Credit Card,844.07,20,20,13505.12,0,5.0,13
1077,2025-06-07,Books,Comic Book,North America,Online,Returning,Credit Card,1338.68,19,0,25434.92,0,4.0,9
1078,2025-10-03,Electronics,Laptop,Asia Pacific,Marketplace,Returning,Bank Transfer,83.39,14,0,1167.46,0,3.7,1
1079,2025-02-07,Sports,Yoga Mat,Latin America,In-Store,Returning,Bank Transfer,1072.48,16,5,16301.7,0,3.5,1
1080,2025-12-04,Toys,Board Game,North America,Mobile App,New,PayPal,1221.39,11,0,13435.29,0,4.3,6
1081,2025-12-09,Toys,LEGO Set,Europe,In-Store,Returning,Buy Now Pay Later,390.99,14,10,4926.47,0,4.5,12
1082,2025-05-23,Books,Cookbook,North America,Marketplace,Churned,Crypto,1264.74,7,25,6639.89,0,1.0,12
1083,2025-11-23,Toys,LEGO Set,Latin America,In-Store,Returning,Credit Card,176.0,6,25,792.0,4,2.3,12
1084,2025-10-19,Books,Comic Book,Latin America,Mobile App,Premium,Bank Transfer,395.94,4,20,1267.01,0,4.5,2
1085,2025-02-25,Automotive,Dash Cam,Europe,Online,Churned,Crypto,171.55,2,20,274.48,0,4.1,13
1086,2025-08-15,Clothing,Jeans,Latin America,Mobile App,Churned,PayPal,897.52,2,5,1705.29,0,3.9,1
1087,2025-08-25,Electronics,Smartphone,Asia Pacific,Mobile App,Returning,Bank Transfer,304.97,2,20,487.95,0,4.8,9
1088,2025-01-13,Clothing,Jeans,Europe,In-Store,Premium,Crypto,1307.65,3,5,3726.8,0,2.2,3
1089,2025-07-29,Home & Garden,Mattress,Asia Pacific,Online,New,Credit Card,779.48,1,0,779.48,0,2.3,1
1090,2025-10-16,Home & Garden,Sofa,Europe,Online,Churned,Credit Card,92.33,13,0,1200.29,0,4.0,1
1091,2025-07-18,Clothing,T-Shirt,Latin America,Marketplace,Premium,Buy Now Pay Later,677.26,8,25,4063.56,0,2.4,11
1092,2025-03-15,Automotive,Phone Mount,Europe,Marketplace,Premium,PayPal,433.86,6,20,2082.53,0,4.5,6
1093,2025-07-30,Electronics,Headphones,Asia Pacific,In-Store,New,Crypto,1067.48,18,5,18253.91,0,1.5,11
1094,2025-08-20,Beauty,Lipstick,Latin America,Marketplace,Churned,Crypto,668.62,13,25,6519.05,0,2.3,7
1095,2025-12-31,Home & Garden,Curtains,Middle East,In-Store,Returning,PayPal,290.49,7,15,1728.42,0,3.2,13
1096,2025-08-29,Toys,Action Figure,Asia Pacific,In-Store,Churned,PayPal,167.43,15,10,2260.31,0,4.8,14
1097,2025-03-22,Toys,LEGO Set,Europe,In-Store,Premium,Buy Now Pay Later,991.18,17,20,13480.05,0,2.8,12
1098,2025-03-21,Sports,Bicycle,Middle East,In-Store,Premium,Buy Now Pay Later,963.65,19,5,17393.88,0,2.3,4
1099,2025-02-13,Home & Garden,Blender,Asia Pacific,Online,New,Credit Card,37.09,2,15,63.05,0,2.3,6
1100,2025-07-05,Sports,Swim Goggles,Europe,In-Store,Premium,Credit Card,936.73,11,25,7728.02,0,3.8,5
1101,2025-08-01,Books,Fiction Novel,Middle East,In-Store,Returning,PayPal,182.07,20,20,2913.12,0,3.2,8
1102,2025-02-19,Books,Comic Book,Europe,Online,Returning,Crypto,1134.73,5,20,4538.92,0,2.9,13
1103,2025-01-11,Electronics,Smart Watch,Asia Pacific,Marketplace,Returning,Crypto,1455.59,19,15,23507.78,0,5.0,6
1104,2025-02-26,Clothing,Jeans,Europe,Mobile App,Churned,PayPal,1489.38,7,15,8861.81,0,4.2,13
1105,2025-10-30,Clothing,Dress,Middle East,Marketplace,New,Buy Now Pay Later,629.52,6,15,3210.55,0,1.8,5
1106,2025-12-25,Electronics,Headphones,Asia Pacific,In-Store,New,PayPal,463.42,15,20,5561.04,0,2.1,13
1107,2025-11-16,Automotive,Air Freshener,North America,Mobile App,New,PayPal,20.96,19,0,398.24,0,1.8,8
1108,2025-07-07,Toys,Puzzle,North America,Mobile App,Churned,Bank Transfer,1205.7,14,20,13503.84,0,1.5,6
1109,2025-02-12,Books,Biography,Europe,Marketplace,Premium,Bank Transfer,1370.47,3,15,3494.7,0,4.6,1
1110,2025-02-03,Home & Garden,Sofa,Europe,Online,Returning,Bank Transfer,235.24,8,0,1881.92,0,1.0,1
1111,2025-12-07,Beauty,Mascara,North America,In-Store,Churned,Bank Transfer,163.22,4,0,652.88,0,1.8,12
1112,2025-12-18,Clothing,Jeans,North America,Online,New,Crypto,353.45,2,0,706.9,0,3.5,4
1113,2025-12-13,Automotive,Dash Cam,Latin America,In-Store,Churned,Bank Transfer,889.76,2,25,1334.64,0,1.0,3
1114,2025-04-07,Sports,Running Shoes,Europe,In-Store,New,Credit Card,284.64,11,5,2974.49,0,3.5,10
1115,2025-05-09,Books,Biography,Latin America,Mobile App,Returning,Crypto,1237.58,8,0,9900.64,0,4.9,5
1116,2025-06-26,Books,Self-Help Book,North America,Online,New,Crypto,1354.53,2,20,2167.25,1,1.0,12
1117,2025-05-15,Clothing,Dress,Middle East,Mobile App,New,Buy Now Pay Later,1092.09,11,25,9009.74,0,4.2,6
1118,2025-10-28,Automotive,Jump Starter,Latin America,Mobile App,Returning,PayPal,259.98,12,20,2495.81,0,2.8,13
1119,2025-07-17,Toys,Puzzle,Latin America,Marketplace,Returning,PayPal,632.3,1,0,632.3,0,2.5,14
1120,2025-03-19,Home & Garden,Blender,Asia Pacific,Online,Churned,PayPal,891.44,6,5,5081.21,3,2.9,5
1121,2025-06-05,Beauty,Lipstick,North America,Marketplace,Churned,PayPal,1245.52,18,10,20177.42,0,2.9,12
1122,2025-06-30,Automotive,Phone Mount,Latin America,In-Store,Churned,Credit Card,1442.35,3,15,3677.99,0,3.4,3
1123,2025-01-07,Sports,Tennis Racket,Latin America,In-Store,Churned,Crypto,1435.5,6,15,7321.05,0,3.7,7
1124,2025-12-19,Clothing,Sneakers,Europe,Mobile App,Premium,Bank Transfer,1296.83,12,25,11671.47,7,2.5,4
1125,2025-10-12,Sports,Running Shoes,Europe,Mobile App,Churned,Bank Transfer,514.43,11,5,5375.79,0,4.9,13
1126,2025-10-16,Sports,Swim Goggles,Middle East,In-Store,Returning,Crypto,707.28,1,15,601.19,0,1.4,13
1127,2025-11-05,Home & Garden,Mattress,Asia Pacific,Online,Churned,Crypto,1351.14,9,0,12160.26,0,4.1,13
1128,2025-05-07,Books,Comic Book,Europe,Mobile App,New,Crypto,338.88,1,15,288.05,0,3.5,9
1129,2025-10-02,Home & Garden,Plant Pot,Asia Pacific,Marketplace,Premium,Buy Now Pay Later,304.09,7,0,2128.63,0,1.2,4
1130,2025-05-14,Books,Self-Help Book,Latin America,Marketplace,New,Bank Transfer,310.34,10,0,3103.4,6,1.3,8
1131,2025-02-25,Home & Garden,Blender,Latin America,In-Store,Churned,Bank Transfer,1405.67,15,10,18976.55,0,3.4,5
1132,2025-01-27,Home & Garden,Mattress,Europe,Mobile App,New,Credit Card,1302.27,18,25,17580.65,0,2.3,12
1133,2025-04-02,Toys,RC Car,North America,Marketplace,Premium,Crypto,493.28,2,10,887.9,0,4.0,1
1134,2025-03-13,Electronics,Camera,Europe,Marketplace,New,Credit Card,231.6,17,0,3937.2,0,1.9,13
1135,2025-02-05,Beauty,Perfume,Asia Pacific,Online,Churned,Bank Transfer,741.22,18,0,13341.96,0,3.6,7
